userId,tweet.id,media.id_str,videoUrl,twitterUrl
1566128830162632705,1944704675757846846,1944704657156100097,https://video.twimg.com/ext_tw_video/1944704657156100097/pu/vid/avc1/716x1280/ruL5lt4-Fu-jXkWG.mp4?tag=12,https://x.com/viramimoza/status/1944704675757846846
1566128830162632705,1944704358441963895,1944704343858364416,https://video.twimg.com/ext_tw_video/1944704343858364416/pu/vid/avc1/576x1024/faH5NReIKPSBKwGr.mp4?tag=12,https://x.com/viramimoza/status/1944704358441963895
1566128830162632705,1944703781897228581,1944703770320908288,https://video.twimg.com/ext_tw_video/1944703770320908288/pu/vid/avc1/576x1024/oxX8mM1CYkfdLswy.mp4?tag=12,https://x.com/viramimoza/status/1944703781897228581
1566128830162632705,1944703585561772303,1944703573117284352,https://video.twimg.com/ext_tw_video/1944703573117284352/pu/vid/avc1/576x1024/nCPysvAZneaIBpkx.mp4?tag=12,https://x.com/viramimoza/status/1944703585561772303
1566128830162632705,1944703355386777656,1944703322654408704,https://video.twimg.com/ext_tw_video/1944703322654408704/pu/vid/avc1/576x966/dTpgVRD-5MO8EJmy.mp4?tag=12,https://x.com/viramimoza/status/1944703355386777656
1566128830162632705,1944361310981943488,1944361270674587648,https://video.twimg.com/ext_tw_video/1944361270674587648/pu/vid/avc1/576x1024/HnKZofeFY9mjLFlq.mp4?tag=12,https://x.com/viramimoza/status/1944361310981943488
1566128830162632705,1944360515565748702,1944360486092345344,https://video.twimg.com/ext_tw_video/1944360486092345344/pu/vid/avc1/576x1024/SiYVBOaBkhOXgrZK.mp4?tag=12,https://x.com/viramimoza/status/1944360515565748702
1566128830162632705,1944359710389358853,1944359685185736705,https://video.twimg.com/ext_tw_video/1944359685185736705/pu/vid/avc1/576x1008/0Ppc2B0WnC0dCwyc.mp4?tag=12,https://x.com/viramimoza/status/1944359710389358853
1566128830162632705,1944357678471327794,1944357659588665344,https://video.twimg.com/ext_tw_video/1944357659588665344/pu/vid/avc1/576x864/fhR8rEGp82qwgHS9.mp4?tag=12,https://x.com/viramimoza/status/1944357678471327794
1566128830162632705,1944356869931241512,1944356842945073153,https://video.twimg.com/ext_tw_video/1944356842945073153/pu/vid/avc1/576x1024/GlFwMMnnCW8VnsTx.mp4?tag=12,https://x.com/viramimoza/status/1944356869931241512
1566128830162632705,1944356369462645078,1944356351787843584,https://video.twimg.com/ext_tw_video/1944356351787843584/pu/vid/avc1/576x1024/J9yVvl3cf70eccUB.mp4?tag=12,https://x.com/viramimoza/status/1944356369462645078
1566128830162632705,1944355163734450306,1944355136995741696,https://video.twimg.com/ext_tw_video/1944355136995741696/pu/vid/avc1/576x1020/wRC_44L7jGct9Qgn.mp4?tag=12,https://x.com/viramimoza/status/1944355163734450306
1566128830162632705,1944354609373327377,1944354589588779008,https://video.twimg.com/ext_tw_video/1944354589588779008/pu/vid/avc1/576x1024/pl_U-FPGn1_vLGIL.mp4?tag=12,https://x.com/viramimoza/status/1944354609373327377
1566128830162632705,1944354295433900203,1944354234633248768,https://video.twimg.com/ext_tw_video/1944354234633248768/pu/vid/avc1/576x1024/mKpSqCOu3vAfnrg2.mp4?tag=12,https://x.com/viramimoza/status/1944354295433900203
1566128830162632705,1944353499149414484,1944353439686725632,https://video.twimg.com/ext_tw_video/1944353439686725632/pu/vid/avc1/576x774/vP8-sCfPrjGVG2uh.mp4?tag=12,https://x.com/viramimoza/status/1944353499149414484
1566128830162632705,1944353034152136857,1944353016804495360,https://video.twimg.com/ext_tw_video/1944353016804495360/pu/vid/avc1/576x1024/gNLVNcpIYnZsoCTB.mp4?tag=12,https://x.com/viramimoza/status/1944353034152136857
1566128830162632705,1944351824430997521,1944351774703312896,https://video.twimg.com/ext_tw_video/1944351774703312896/pu/vid/avc1/574x934/GI9kAsN9rQPDpTPh.mp4?tag=12,https://x.com/viramimoza/status/1944351824430997521
1566128830162632705,1944350710365032531,1944350698398691328,https://video.twimg.com/ext_tw_video/1944350698398691328/pu/vid/avc1/576x1024/cQbAw0OdWuqTr3-8.mp4?tag=12,https://x.com/viramimoza/status/1944350710365032531
1566128830162632705,1944350060046643658,1944350040127897600,https://video.twimg.com/ext_tw_video/1944350040127897600/pu/vid/avc1/576x1024/uFpJY1qS8WXFeKrf.mp4?tag=12,https://x.com/viramimoza/status/1944350060046643658
1566128830162632705,1944349367265058906,1944349301884231680,https://video.twimg.com/ext_tw_video/1944349301884231680/pu/vid/avc1/576x1024/XSXBjb3DBjVWvUbg.mp4?tag=12,https://x.com/viramimoza/status/1944349367265058906
1566128830162632705,1944348613968052510,1944348595651551232,https://video.twimg.com/ext_tw_video/1944348595651551232/pu/vid/avc1/576x1024/-ulkgSHSbnpp2SCr.mp4?tag=12,https://x.com/viramimoza/status/1944348613968052510
1566128830162632705,1944348028489338944,1944348003864662016,https://video.twimg.com/ext_tw_video/1944348003864662016/pu/vid/avc1/576x1024/jhmtRSkACqpT27eV.mp4?tag=12,https://x.com/viramimoza/status/1944348028489338944
1566128830162632705,1944347584904004017,1944347567401091072,https://video.twimg.com/ext_tw_video/1944347567401091072/pu/vid/avc1/576x1024/TcPX6wxp57B7VSVw.mp4?tag=12,https://x.com/viramimoza/status/1944347584904004017
1566128830162632705,1944347226265862594,1944347209647919104,https://video.twimg.com/ext_tw_video/1944347209647919104/pu/vid/avc1/576x1024/C3QUTyU-OLiAzx-r.mp4?tag=12,https://x.com/viramimoza/status/1944347226265862594
1566128830162632705,1944346501334831354,1944346472738082816,https://video.twimg.com/ext_tw_video/1944346472738082816/pu/vid/avc1/576x964/LXeYmprNypnnXF0r.mp4?tag=12,https://x.com/viramimoza/status/1944346501334831354
1566128830162632705,1944346043648282819,1944346030725599232,https://video.twimg.com/ext_tw_video/1944346030725599232/pu/vid/avc1/576x1024/0pEZ9cFUmKYI2oYq.mp4?tag=12,https://x.com/viramimoza/status/1944346043648282819
1566128830162632705,1944345767579168849,1944345742203584512,https://video.twimg.com/ext_tw_video/1944345742203584512/pu/vid/avc1/576x856/Zd_Mq6tAK6Y6w-7i.mp4?tag=12,https://x.com/viramimoza/status/1944345767579168849
1566128830162632705,1943998000075796613,1943997941993148417,https://video.twimg.com/ext_tw_video/1943997941993148417/pu/vid/avc1/576x1024/OJgTR3gXy-ygc0l-.mp4?tag=12,https://x.com/viramimoza/status/1943998000075796613
1566128830162632705,1943997500441985302,1943997482641285120,https://video.twimg.com/ext_tw_video/1943997482641285120/pu/vid/avc1/576x1028/wE-UpRJPe8dZwJnz.mp4?tag=12,https://x.com/viramimoza/status/1943997500441985302
1566128830162632705,1943995234016170210,1943995215854895104,https://video.twimg.com/ext_tw_video/1943995215854895104/pu/vid/avc1/576x1024/JrPpU6wb2rgTsMJ6.mp4?tag=12,https://x.com/viramimoza/status/1943995234016170210
1566128830162632705,1943994427363799164,1943994408099024896,https://video.twimg.com/ext_tw_video/1943994408099024896/pu/vid/avc1/576x1024/HIWIFfRsrzLWk5Ri.mp4?tag=12,https://x.com/viramimoza/status/1943994427363799164
1566128830162632705,1943993800638034110,1943993778806689793,https://video.twimg.com/ext_tw_video/1943993778806689793/pu/vid/avc1/576x1024/J_KM8rjqtustC52-.mp4?tag=12,https://x.com/viramimoza/status/1943993800638034110
1566128830162632705,1943992454165696787,1943992401858605056,https://video.twimg.com/ext_tw_video/1943992401858605056/pu/vid/avc1/720x1280/c7VbX8ZEpD_tvYmf.mp4?tag=12,https://x.com/viramimoza/status/1943992454165696787
1566128830162632705,1943992107330318438,1943992094827126784,https://video.twimg.com/ext_tw_video/1943992094827126784/pu/vid/avc1/576x1032/rtsIueRASh5t058z.mp4?tag=12,https://x.com/viramimoza/status/1943992107330318438
1566128830162632705,1943990854081032310,1943990818739458048,https://video.twimg.com/ext_tw_video/1943990818739458048/pu/vid/avc1/576x1024/qJQ-zc8ewgqSIfpW.mp4?tag=12,https://x.com/viramimoza/status/1943990854081032310
1566128830162632705,1943990369181479371,1943990349162061824,https://video.twimg.com/ext_tw_video/1943990349162061824/pu/vid/avc1/576x1030/ihw_u-ymD9C3kzL6.mp4?tag=12,https://x.com/viramimoza/status/1943990369181479371
1566128830162632705,1943988796485214479,1943988751534837760,https://video.twimg.com/ext_tw_video/1943988751534837760/pu/vid/avc1/1020x576/u1CcdZ35jQTu38bF.mp4?tag=12,https://x.com/viramimoza/status/1943988796485214479
1566128830162632705,1943988462987678005,1943988443924643840,https://video.twimg.com/ext_tw_video/1943988443924643840/pu/vid/avc1/576x1024/b2pl153CXHm_FBgx.mp4?tag=12,https://x.com/viramimoza/status/1943988462987678005
1566128830162632705,1943988039493066951,1943988022103490560,https://video.twimg.com/ext_tw_video/1943988022103490560/pu/vid/avc1/576x1000/D0HczPqKVInBwsJG.mp4?tag=12,https://x.com/viramimoza/status/1943988039493066951
1566128830162632705,1943987700056347105,1943987648730644480,https://video.twimg.com/ext_tw_video/1943987648730644480/pu/vid/avc1/720x1280/kVxdtZuX2XCtk17U.mp4?tag=12,https://x.com/viramimoza/status/1943987700056347105
1566128830162632705,1943986865335361681,1943986845324292097,https://video.twimg.com/ext_tw_video/1943986845324292097/pu/vid/avc1/544x736/TMS9CoRUnSN-XPLS.mp4?tag=12,https://x.com/viramimoza/status/1943986865335361681
1566128830162632705,1943986009865179433,1943985978579783681,https://video.twimg.com/ext_tw_video/1943985978579783681/pu/vid/avc1/1024x576/oc2efQEjNEMv4o80.mp4?tag=12,https://x.com/viramimoza/status/1943986009865179433
1566128830162632705,1943985559124553999,1943985483387637760,https://video.twimg.com/ext_tw_video/1943985483387637760/pu/vid/avc1/720x1280/etMz_NLShwElVZIV.mp4?tag=12,https://x.com/viramimoza/status/1943985559124553999
1566128830162632705,1943985204034506992,1943985175261593601,https://video.twimg.com/ext_tw_video/1943985175261593601/pu/vid/avc1/576x1020/xgq7tCLWjIc321vP.mp4?tag=12,https://x.com/viramimoza/status/1943985204034506992
1566128830162632705,1943984816010981591,1943984797937713152,https://video.twimg.com/ext_tw_video/1943984797937713152/pu/vid/avc1/576x1022/DZKU-G7c3mhs7TXx.mp4?tag=12,https://x.com/viramimoza/status/1943984816010981591
1566128830162632705,1943984576134848870,1943984559470600192,https://video.twimg.com/ext_tw_video/1943984559470600192/pu/vid/avc1/720x1080/DKkklxCko1CoipdY.mp4?tag=12,https://x.com/viramimoza/status/1943984576134848870
1566128830162632705,1943984232608481695,1943984214061297664,https://video.twimg.com/ext_tw_video/1943984214061297664/pu/vid/avc1/576x1024/z-MQCRZDlKiLhF4S.mp4?tag=12,https://x.com/viramimoza/status/1943984232608481695
1566128830162632705,1943983864197636193,1943983835512729601,https://video.twimg.com/ext_tw_video/1943983835512729601/pu/vid/avc1/576x864/kJiR_CQqth9z3iir.mp4?tag=12,https://x.com/viramimoza/status/1943983864197636193
1566128830162632705,1943639834850902126,1943638804247535616,https://video.twimg.com/ext_tw_video/1943638804247535616/pu/vid/avc1/576x1024/bAUEKWTujvn9oga8.mp4?tag=12,https://x.com/viramimoza/status/1943639834850902126
1566128830162632705,1943638286703976719,1943638088745422850,https://video.twimg.com/ext_tw_video/1943638088745422850/pu/vid/avc1/576x1024/3B66pwPE7H9P48tV.mp4?tag=12,https://x.com/viramimoza/status/1943638286703976719
1566128830162632705,1943637426343203248,1943637335792295936,https://video.twimg.com/ext_tw_video/1943637335792295936/pu/vid/avc1/576x1000/YafTZ4e4_pDkOqtD.mp4?tag=12,https://x.com/viramimoza/status/1943637426343203248
1566128830162632705,1943635859510612284,1943635519545413632,https://video.twimg.com/ext_tw_video/1943635519545413632/pu/vid/avc1/576x1024/zx9MU7ALS7Qb5NLf.mp4?tag=12,https://x.com/viramimoza/status/1943635859510612284
1566128830162632705,1943635032830034034,1943634982531969025,https://video.twimg.com/ext_tw_video/1943634982531969025/pu/vid/avc1/576x1024/LR6wOhR7-pbM29Cj.mp4?tag=12,https://x.com/viramimoza/status/1943635032830034034
1566128830162632705,1943634454058082321,1943634364341874688,https://video.twimg.com/ext_tw_video/1943634364341874688/pu/vid/avc1/576x1000/aSeZXe4zsPCgGfzn.mp4?tag=12,https://x.com/viramimoza/status/1943634454058082321
1566128830162632705,1943633364226801832,1943633284686036994,https://video.twimg.com/ext_tw_video/1943633284686036994/pu/vid/avc1/576x1000/M4l2nNFb-SfyYk3k.mp4?tag=12,https://x.com/viramimoza/status/1943633364226801832
1566128830162632705,1943632734766711231,1943632601874333697,https://video.twimg.com/ext_tw_video/1943632601874333697/pu/vid/avc1/576x1000/9Pcph1wQG-6ccP1O.mp4?tag=12,https://x.com/viramimoza/status/1943632734766711231
1566128830162632705,1943631699599864088,1943631429289525248,https://video.twimg.com/ext_tw_video/1943631429289525248/pu/vid/avc1/576x1024/0LeHxyjnPrC11hz-.mp4?tag=12,https://x.com/viramimoza/status/1943631699599864088
1566128830162632705,1943630885049258226,1943630801045762048,https://video.twimg.com/ext_tw_video/1943630801045762048/pu/vid/avc1/576x1000/BTA8dgS5O-8ti0Lf.mp4?tag=12,https://x.com/viramimoza/status/1943630885049258226
1566128830162632705,1943629971311697955,1943629582659145729,https://video.twimg.com/ext_tw_video/1943629582659145729/pu/vid/avc1/574x934/z1T5Q3KCNrllopOP.mp4?tag=12,https://x.com/viramimoza/status/1943629971311697955
1566128830162632705,1943628720092090704,1943628347000369152,https://video.twimg.com/ext_tw_video/1943628347000369152/pu/vid/avc1/576x1024/pGAxXEncoNBkR1_J.mp4?tag=12,https://x.com/viramimoza/status/1943628720092090704
1566128830162632705,1943627955944521819,1943627843818139648,https://video.twimg.com/ext_tw_video/1943627843818139648/pu/vid/avc1/544x736/WDhwEcngrIJ46ipo.mp4?tag=12,https://x.com/viramimoza/status/1943627955944521819
1566128830162632705,1943626941115818489,1943626680490156033,https://video.twimg.com/ext_tw_video/1943626680490156033/pu/vid/avc1/576x1020/eTsFifEhmja6-fEN.mp4?tag=12,https://x.com/viramimoza/status/1943626941115818489
1566128830162632705,1943625914912223237,1943625830950637569,https://video.twimg.com/ext_tw_video/1943625830950637569/pu/vid/avc1/576x1024/2mv-MfLvHafzxH8_.mp4?tag=12,https://x.com/viramimoza/status/1943625914912223237
1566128830162632705,1943625501173526726,1943625443732561920,https://video.twimg.com/ext_tw_video/1943625443732561920/pu/vid/avc1/576x1024/MpeLr4GQvhoRqpfU.mp4?tag=12,https://x.com/viramimoza/status/1943625501173526726
1566128830162632705,1943624983449669635,1943624733708161024,https://video.twimg.com/ext_tw_video/1943624733708161024/pu/vid/avc1/576x1024/7rPwsjpoi26wDoc6.mp4?tag=12,https://x.com/viramimoza/status/1943624983449669635
1566128830162632705,1943623672276676786,1943623551140950016,https://video.twimg.com/ext_tw_video/1943623551140950016/pu/vid/avc1/576x1022/f-Ya7N7iUBBmt8fh.mp4?tag=12,https://x.com/viramimoza/status/1943623672276676786
1566128830162632705,1943623129521070449,1943622870363512832,https://video.twimg.com/ext_tw_video/1943622870363512832/pu/vid/avc1/576x1030/sB-QLFmsJhJq8JgT.mp4?tag=12,https://x.com/viramimoza/status/1943623129521070449
1566128830162632705,1943622169457475907,1943622102789066752,https://video.twimg.com/ext_tw_video/1943622102789066752/pu/vid/avc1/576x1008/D0FzYm6k2JmQMUs4.mp4?tag=12,https://x.com/viramimoza/status/1943622169457475907
1566128830162632705,1943621722139201804,1943621637762392064,https://video.twimg.com/ext_tw_video/1943621637762392064/pu/vid/avc1/576x1024/B6DIZKPLED17nBXi.mp4?tag=12,https://x.com/viramimoza/status/1943621722139201804
1566128830162632705,1943621220802453944,1943621143673413632,https://video.twimg.com/ext_tw_video/1943621143673413632/pu/vid/avc1/576x1020/PRIJgvjPSiqe46sq.mp4?tag=12,https://x.com/viramimoza/status/1943621220802453944
1566128830162632705,1943620872683552970,1943620721206272000,https://video.twimg.com/ext_tw_video/1943620721206272000/pu/vid/avc1/576x1026/EToU6PgapCltI7p0.mp4?tag=12,https://x.com/viramimoza/status/1943620872683552970
1566128830162632705,1943262439899795594,1943262395197198338,https://video.twimg.com/ext_tw_video/1943262395197198338/pu/vid/avc1/720x1280/eq--hg8cdUkxWDnM.mp4?tag=12,https://x.com/viramimoza/status/1943262439899795594
1566128830162632705,1943261818589196338,1943261794866192385,https://video.twimg.com/ext_tw_video/1943261794866192385/pu/vid/avc1/576x1020/UeJQ5XaygKNQ4d7K.mp4?tag=12,https://x.com/viramimoza/status/1943261818589196338
1566128830162632705,1943261228027252822,1943261202789928960,https://video.twimg.com/ext_tw_video/1943261202789928960/pu/vid/avc1/576x1024/zV4xNwVApx5d1V06.mp4?tag=12,https://x.com/viramimoza/status/1943261228027252822
1566128830162632705,1943260891178324317,1943260865559416832,https://video.twimg.com/ext_tw_video/1943260865559416832/pu/vid/avc1/576x1024/OFkQdaSE-hItbxrE.mp4?tag=12,https://x.com/viramimoza/status/1943260891178324317
1566128830162632705,1943260332929019935,1943260311756165120,https://video.twimg.com/ext_tw_video/1943260311756165120/pu/vid/avc1/576x1010/GBIp5IO53NlEx4OS.mp4?tag=12,https://x.com/viramimoza/status/1943260332929019935
1566128830162632705,1943259888701894770,1943259876550901760,https://video.twimg.com/ext_tw_video/1943259876550901760/pu/vid/avc1/576x1022/oxDSJe1NWKjAvUp3.mp4?tag=12,https://x.com/viramimoza/status/1943259888701894770
1566128830162632705,1943259428288962924,1943259386987618304,https://video.twimg.com/ext_tw_video/1943259386987618304/pu/vid/avc1/576x1024/lI5aMUEUN61Y3Ugf.mp4?tag=12,https://x.com/viramimoza/status/1943259428288962924
1566128830162632705,1943259046129152360,1943259028882100224,https://video.twimg.com/ext_tw_video/1943259028882100224/pu/vid/avc1/576x1020/zyqsGihlRikwYSRR.mp4?tag=12,https://x.com/viramimoza/status/1943259046129152360
1566128830162632705,1943258154495529337,1943258134996221952,https://video.twimg.com/ext_tw_video/1943258134996221952/pu/vid/avc1/576x1024/HYeoqPkde1i3P7R2.mp4?tag=12,https://x.com/viramimoza/status/1943258154495529337
1566128830162632705,1943257839423697293,1943257813762928641,https://video.twimg.com/ext_tw_video/1943257813762928641/pu/vid/avc1/720x1280/XBdOF9Fdm0w4Xpx-.mp4?tag=12,https://x.com/viramimoza/status/1943257839423697293
1566128830162632705,1943257021534408919,1943256995588362240,https://video.twimg.com/ext_tw_video/1943256995588362240/pu/vid/avc1/576x1026/A0mnyXGff7Bt8GA-.mp4?tag=12,https://x.com/viramimoza/status/1943257021534408919
1566128830162632705,1943255948312633385,1943255936203657216,https://video.twimg.com/ext_tw_video/1943255936203657216/pu/vid/avc1/360x640/1djDVHY9P15TWGOa.mp4?tag=12,https://x.com/viramimoza/status/1943255948312633385
1566128830162632705,1943254936717865403,1943254899317161984,https://video.twimg.com/ext_tw_video/1943254899317161984/pu/vid/avc1/576x1024/NPpH0DK6S4dc5YGJ.mp4?tag=12,https://x.com/viramimoza/status/1943254936717865403
1566128830162632705,1943254534148489686,1943254521867608066,https://video.twimg.com/ext_tw_video/1943254521867608066/pu/vid/avc1/720x720/p1BwYWKe8Fo_3RHx.mp4?tag=12,https://x.com/viramimoza/status/1943254534148489686
1566128830162632705,1943254195617824830,1943254167683731456,https://video.twimg.com/ext_tw_video/1943254167683731456/pu/vid/avc1/576x998/PyOllbu7vtDQZhL_.mp4?tag=12,https://x.com/viramimoza/status/1943254195617824830
1566128830162632705,1943253615088709642,1943253596327309313,https://video.twimg.com/ext_tw_video/1943253596327309313/pu/vid/avc1/576x1024/HtKWIXO4cEvI5E8k.mp4?tag=12,https://x.com/viramimoza/status/1943253615088709642
1566128830162632705,1943253183368663324,1943253166935478272,https://video.twimg.com/ext_tw_video/1943253166935478272/pu/vid/avc1/576x1024/gBL2BUpZD6COSwqo.mp4?tag=12,https://x.com/viramimoza/status/1943253183368663324
1566128830162632705,1943252777997627806,1943252757625872385,https://video.twimg.com/ext_tw_video/1943252757625872385/pu/vid/avc1/576x866/qliw-X9tb2igEnF1.mp4?tag=12,https://x.com/viramimoza/status/1943252777997627806
1566128830162632705,1943252291127001223,1943252263159353345,https://video.twimg.com/ext_tw_video/1943252263159353345/pu/vid/avc1/576x862/V5XMAaiGmfNmFszB.mp4?tag=12,https://x.com/viramimoza/status/1943252291127001223
1566128830162632705,1943251637558198472,1943251617949589505,https://video.twimg.com/ext_tw_video/1943251617949589505/pu/vid/avc1/576x1030/vg8Mva-hDrJ3itO0.mp4?tag=12,https://x.com/viramimoza/status/1943251637558198472
1566128830162632705,1943251266127147483,1943251246791491584,https://video.twimg.com/ext_tw_video/1943251246791491584/pu/vid/avc1/576x1024/cwmcYEAp2ZGyUNz_.mp4?tag=12,https://x.com/viramimoza/status/1943251266127147483
1566128830162632705,1943250849939018014,1943250824710217728,https://video.twimg.com/ext_tw_video/1943250824710217728/pu/vid/avc1/576x1024/rF4y-2qZoyp0SCnz.mp4?tag=12,https://x.com/viramimoza/status/1943250849939018014
1566128830162632705,1942906313060602245,1942906176766627840,https://video.twimg.com/ext_tw_video/1942906176766627840/pu/vid/avc1/576x1024/Ryx_XWRrFgVV5ovc.mp4?tag=12,https://x.com/viramimoza/status/1942906313060602245
1566128830162632705,1942905682790932607,1942905662054281216,https://video.twimg.com/ext_tw_video/1942905662054281216/pu/vid/avc1/576x1024/v58mUlPq0OBb2B51.mp4?tag=12,https://x.com/viramimoza/status/1942905682790932607
1566128830162632705,1942904875437719806,1942904850833948673,https://video.twimg.com/ext_tw_video/1942904850833948673/pu/vid/avc1/576x1024/emSftUxd0e_iedDD.mp4?tag=12,https://x.com/viramimoza/status/1942904875437719806
1566128830162632705,1942904171377680414,1942904159881003009,https://video.twimg.com/ext_tw_video/1942904159881003009/pu/vid/avc1/576x1020/YoVgvvxLO4sDCYFd.mp4?tag=12,https://x.com/viramimoza/status/1942904171377680414
1566128830162632705,1942903613556240684,1942903565212700673,https://video.twimg.com/ext_tw_video/1942903565212700673/pu/vid/avc1/576x768/G-vNIfGbEigJ1c84.mp4?tag=12,https://x.com/viramimoza/status/1942903613556240684
1566128830162632705,1942903036470296662,1942902991045939200,https://video.twimg.com/ext_tw_video/1942902991045939200/pu/vid/avc1/576x1024/oYTwtvk9DFoicdrp.mp4?tag=12,https://x.com/viramimoza/status/1942903036470296662
1566128830162632705,1942902475700281536,1942902455232020480,https://video.twimg.com/ext_tw_video/1942902455232020480/pu/vid/avc1/576x1024/O6dmQ0HEGvhwa2y0.mp4?tag=12,https://x.com/viramimoza/status/1942902475700281536
1566128830162632705,1942902068873662969,1942902049839988736,https://video.twimg.com/ext_tw_video/1942902049839988736/pu/vid/avc1/720x1280/9qnrKeiJmj_A7Flu.mp4?tag=12,https://x.com/viramimoza/status/1942902068873662969
1566128830162632705,1942901067710136767,1942901040992395264,https://video.twimg.com/ext_tw_video/1942901040992395264/pu/vid/avc1/720x1274/SaKiqWw41qSxzazJ.mp4?tag=12,https://x.com/viramimoza/status/1942901067710136767
1566128830162632705,1942900602897305875,1942900570165059584,https://video.twimg.com/ext_tw_video/1942900570165059584/pu/vid/avc1/576x864/hWhfdo1d_Ex9fvZa.mp4?tag=12,https://x.com/viramimoza/status/1942900602897305875
1566128830162632705,1942899862690799727,1942899841425686529,https://video.twimg.com/ext_tw_video/1942899841425686529/pu/vid/avc1/576x1024/o1KlLl6cds8uMCRV.mp4?tag=12,https://x.com/viramimoza/status/1942899862690799727
1566128830162632705,1942898854317199660,1942898809723351040,https://video.twimg.com/ext_tw_video/1942898809723351040/pu/vid/avc1/576x1024/ygyJwJ-zw4gZHdbC.mp4?tag=12,https://x.com/viramimoza/status/1942898854317199660
1566128830162632705,1942898602411724945,1942898590461939712,https://video.twimg.com/ext_tw_video/1942898590461939712/pu/vid/avc1/576x1024/QNqe12p96qv8CbKf.mp4?tag=12,https://x.com/viramimoza/status/1942898602411724945
1566128830162632705,1942898047588999435,1942897988659003392,https://video.twimg.com/ext_tw_video/1942897988659003392/pu/vid/avc1/576x1024/icTcHhdHXXs2tMRL.mp4?tag=12,https://x.com/viramimoza/status/1942898047588999435
1566128830162632705,1942897160149721328,1942897143473139712,https://video.twimg.com/ext_tw_video/1942897143473139712/pu/vid/avc1/576x1024/rFY5i-If6wTo4Ghi.mp4?tag=12,https://x.com/viramimoza/status/1942897160149721328
